Summary_id, event_id, mean, standard_deviation, exposure_value
3, 1200077, 0.000000, 0.000000, 0.000000
4, 1200077, 0.000000, 0.000000, 0.000000
5, 1200077, 0.000000, 0.000000, 0.000000
6, 1200077, 0.000000, 0.000000, 0.000000
7, 1200077, 0.000000, 0.000000, 0.000000
8, 1200077, 0.000000, 0.000000, 0.000000
9, 1200077, 0.000000, 0.000000, 0.000000
10, 1200077, 0.000000, 0.000000, 0.000000
11, 1200077, 0.000000, 0.000000, 0.000000
12, 1200077, 5111.275391, 9955.389648, 349701.968750
13, 1200077, 1728.246704, 4233.988281, 159591.421875
14, 1200077, 1553.229004, 6551.240234, 236585.000000
15, 1200077, 4830.767090, 14178.273438, 476871.031250
16, 1200077, 5250.944824, 12532.901367, 352756.000000
17, 1200077, 2020.918701, 5729.653320, 174428.609375
18, 1200077, 24375.117188, 33031.113281, 929730.000000
19, 1200077, 0.000000, 0.000000, 0.000000
20, 1200077, 0.000000, 0.000000, 0.000000
1, 1200118, 0.000000, 0.000000, 0.000000
2, 1200118, 5293.347656, 9603.198242, 66020.000000
3, 1200118, 0.000000, 0.000000, 0.000000
4, 1200118, 0.000000, 0.000000, 0.000000
5, 1200118, 0.000000, 0.000000, 0.000000
6, 1200118, 0.000000, 0.000000, 0.000000
7, 1200118, 0.000000, 0.000000, 0.000000
8, 1200118, 0.000000, 0.000000, 0.000000
9, 1200118, 0.000000, 0.000000, 0.000000
10, 1200118, 0.000000, 0.000000, 0.000000
11, 1200118, 0.000000, 0.000000, 0.000000
12, 1200118, 14768.598633, 19086.554688, 349701.968750
13, 1200118, 5514.238770, 7707.597656, 159591.421875
14, 1200118, 4041.091553, 11837.932617, 236585.000000
15, 1200118, 7940.846680, 15694.299805, 476871.031250
16, 1200118, 10382.720703, 18198.539062, 352756.000000
17, 1200118, 4644.427246, 8472.273438, 174428.609375
18, 1200118, 27210.533203, 35878.394531, 929730.000000
19, 1200118, 0.000000, 0.000000, 0.000000
20, 1200118, 0.000000, 0.000000, 0.000000
1, 1200148, 0.000000, 0.000000, 0.000000
2, 1200148, 2506.357422, 6428.099121, 66020.000000
3, 1200148, 0.000000, 0.000000, 0.000000
4, 1200148, 0.000000, 0.000000, 0.000000
5, 1200148, 0.000000, 0.000000, 0.000000
6, 1200148, 0.000000, 0.000000, 0.000000
7, 1200148, 0.000000, 0.000000, 0.000000
8, 1200148, 0.000000, 0.000000, 0.000000
9, 1200148, 0.000000, 0.000000, 0.000000
10, 1200148, 0.000000, 0.000000, 0.000000
11, 1200148, 0.000000, 0.000000, 0.000000
12, 1200148, 7979.234863, 12659.775391, 349701.968750
13, 1200148, 4222.014160, 6147.111816, 159591.421875
14, 1200148, 2307.306641, 9927.042969, 236585.000000
15, 1200148, 5036.067383, 16102.453125, 476871.031250
16, 1200148, 8092.058594, 16085.004883, 352756.000000
17, 1200148, 3394.014648, 7458.519043, 174428.609375
18, 1200148, 19534.402344, 27600.744141, 929730.000000
19, 1200148, 58.554501, 297.828766, 7500.000000
20, 1200148, 3676.156250, 20883.849609, 575000.000000
1, 1200190, 0.000000, 0.000000, 0.000000
2, 1200190, 0.000000, 0.000000, 0.000000
3, 1200190, 0.000000, 0.000000, 0.000000
4, 1200190, 0.000000, 0.000000, 0.000000
5, 1200190, 0.000000, 0.000000, 0.000000
6, 1200190, 0.000000, 0.000000, 0.000000
7, 1200190, 0.000000, 0.000000, 0.000000
8, 1200190, 0.000000, 0.000000, 0.000000
9, 1200190, 3060.694092, 7775.956055, 180684.000000
10, 1200190, 2255.960693, 6617.094727, 171182.406250
11, 1200190, 2890.823730, 9283.500000, 137875.000000
12, 1200190, 0.000000, 0.000000, 0.000000
13, 1200190, 0.000000, 0.000000, 0.000000
14, 1200190, 0.000000, 0.000000, 0.000000
15, 1200190, 0.000000, 0.000000, 0.000000
16, 1200190, 0.000000, 0.000000, 0.000000
17, 1200190, 0.000000, 0.000000, 0.000000
18, 1200190, 0.000000, 0.000000, 0.000000
19, 1200190, 0.000000, 0.000000, 0.000000
20, 1200190, 0.000000, 0.000000, 0.000000
1, 1200204, 0.000000, 0.000000, 0.000000
2, 1200204, 0.000000, 0.000000, 0.000000
3, 1200204, 0.000000, 0.000000, 0.000000
4, 1200204, 0.000000, 0.000000, 0.000000
5, 1200204, 0.000000, 0.000000, 0.000000
6, 1200204, 0.000000, 0.000000, 0.000000
7, 1200204, 0.000000, 0.000000, 0.000000
8, 1200204, 0.000000, 0.000000, 0.000000
9, 1200204, 0.000000, 0.000000, 0.000000
10, 1200204, 0.000000, 0.000000, 0.000000
11, 1200204, 0.000000, 0.000000, 0.000000
12, 1200204, 0.000000, 0.000000, 0.000000
13, 1200204, 0.000000, 0.000000, 0.000000
14, 1200204, 0.000000, 0.000000, 0.000000
15, 1200204, 0.000000, 0.000000, 0.000000
16, 1200204, 0.000000, 0.000000, 0.000000
17, 1200204, 0.000000, 0.000000, 0.000000
18, 1200204, 0.000000, 0.000000, 0.000000
19, 1200204, 69.381981, 363.498627, 7500.000000
20, 1200204, 3531.120605, 23752.464844, 575000.000000
1, 1200242, 0.000000, 0.000000, 0.000000
2, 1200242, 0.000000, 0.000000, 0.000000
3, 1200242, 0.000000, 0.000000, 415543.937500
4, 1200242, 0.000000, 0.000000, 138156.718750
5, 1200242, 0.000000, 0.000000, 219837.000000
6, 1200242, 0.000000, 0.000000, 0.000000
7, 1200242, 0.000000, 0.000000, 0.000000
8, 1200242, 0.000000, 0.000000, 0.000000
9, 1200242, 0.000000, 0.000000, 0.000000
10, 1200242, 0.000000, 0.000000, 0.000000
11, 1200242, 0.000000, 0.000000, 0.000000
12, 1200242, 0.000000, 0.000000, 0.000000
13, 1200242, 0.000000, 0.000000, 0.000000
14, 1200242, 0.000000, 0.000000, 0.000000
15, 1200242, 0.000000, 0.000000, 0.000000
16, 1200242, 0.000000, 0.000000, 0.000000
17, 1200242, 0.000000, 0.000000, 0.000000
18, 1200242, 0.000000, 0.000000, 0.000000
19, 1200242, 8.154591, 81.545906, 7500.000000
20, 1200242, 177.470657, 1774.706665, 575000.000000
1, 1200298, 0.000000, 0.000000, 0.000000
2, 1200298, 762.808899, 3671.107666, 66020.000000
3, 1200298, 0.000000, 0.000000, 0.000000
4, 1200298, 0.000000, 0.000000, 0.000000
5, 1200298, 0.000000, 0.000000, 0.000000
6, 1200298, 0.000000, 0.000000, 0.000000
7, 1200298, 0.000000, 0.000000, 0.000000
8, 1200298, 0.000000, 0.000000, 0.000000
9, 1200298, 0.000000, 0.000000, 0.000000
10, 1200298, 0.000000, 0.000000, 0.000000
11, 1200298, 0.000000, 0.000000, 0.000000
12, 1200298, 3771.270996, 7709.469727, 349701.968750
13, 1200298, 1942.733154, 3988.785400, 159591.421875
14, 1200298, 612.602966, 5044.738281, 236585.000000
15, 1200298, 4008.164062, 10462.768555, 476871.031250
16, 1200298, 1680.916260, 7317.261719, 352756.000000
17, 1200298, 1698.120483, 4992.687012, 174428.609375
18, 1200298, 0.000000, 0.000000, 0.000000
19, 1200298, 0.000000, 0.000000, 0.000000
20, 1200298, 0.000000, 0.000000, 0.000000
1, 1300050, 0.000000, 0.000000, 0.000000
2, 1300050, 0.000000, 0.000000, 0.000000
3, 1300050, 0.000000, 0.000000, 0.000000
4, 1300050, 0.000000, 0.000000, 0.000000
5, 1300050, 0.000000, 0.000000, 0.000000
6, 1300050, 0.000000, 0.000000, 0.000000
7, 1300050, 0.000000, 0.000000, 0.000000
8, 1300050, 0.000000, 0.000000, 0.000000
9, 1300050, 69.704971, 697.049683, 180684.000000
10, 1300050, 39.255211, 392.552094, 171182.406250
11, 1300050, 71.468552, 714.685486, 137875.000000
12, 1300050, 0.000000, 0.000000, 0.000000
13, 1300050, 0.000000, 0.000000, 0.000000
14, 1300050, 0.000000, 0.000000, 0.000000
15, 1300050, 0.000000, 0.000000, 0.000000
16, 1300050, 0.000000, 0.000000, 0.000000
17, 1300050, 0.000000, 0.000000, 0.000000
18, 1300050, 0.000000, 0.000000, 0.000000
19, 1300050, 0.000000, 0.000000, 0.000000
20, 1300050, 0.000000, 0.000000, 0.000000
1, 1300074, 0.000000, 0.000000, 0.000000
2, 1300074, 122.117584, 1203.771240, 66020.000000
3, 1300074, 0.000000, 0.000000, 0.000000
4, 1300074, 0.000000, 0.000000, 0.000000
5, 1300074, 0.000000, 0.000000, 0.000000
6, 1300074, 0.000000, 0.000000, 0.000000
7, 1300074, 0.000000, 0.000000, 0.000000
8, 1300074, 0.000000, 0.000000, 0.000000
9, 1300074, 0.000000, 0.000000, 0.000000
10, 1300074, 0.000000, 0.000000, 0.000000
11, 1300074, 0.000000, 0.000000, 0.000000
12, 1300074, 569.862793, 2602.551514, 349701.968750
13, 1300074, 395.484253, 1431.323975, 159591.421875
14, 1300074, 0.000000, 0.000000, 236585.000000
15, 1300074, 0.000000, 0.000000, 476871.031250
16, 1300074, 0.000000, 0.000000, 352756.000000
17, 1300074, 27.516945, 275.169464, 174428.609375
18, 1300074, 0.000000, 0.000000, 0.000000
19, 1300074, 0.000000, 0.000000, 0.000000
20, 1300074, 0.000000, 0.000000, 0.000000
1, 1300090, 0.000000, 0.000000, 0.000000
2, 1300090, 0.000000, 0.000000, 0.000000
3, 1300090, 0.000000, 0.000000, 0.000000
4, 1300090, 0.000000, 0.000000, 0.000000
5, 1300090, 0.000000, 0.000000, 0.000000
6, 1300090, 0.000000, 0.000000, 0.000000
7, 1300090, 0.000000, 0.000000, 0.000000
8, 1300090, 0.000000, 0.000000, 0.000000
9, 1300090, 0.000000, 0.000000, 0.000000
10, 1300090, 0.000000, 0.000000, 0.000000
11, 1300090, 0.000000, 0.000000, 0.000000
12, 1300090, 0.000000, 0.000000, 0.000000
13, 1300090, 0.000000, 0.000000, 0.000000
14, 1300090, 0.000000, 0.000000, 0.000000
15, 1300090, 0.000000, 0.000000, 0.000000
16, 1300090, 0.000000, 0.000000, 0.000000
17, 1300090, 0.000000, 0.000000, 0.000000
18, 1300090, 9909.814453, 19029.986328, 929730.000000
19, 1300090, 0.000000, 0.000000, 0.000000
20, 1300090, 0.000000, 0.000000, 0.000000
1, 1300118, 0.000000, 0.000000, 0.000000
2, 1300118, 0.000000, 0.000000, 0.000000
3, 1300118, 0.000000, 0.000000, 0.000000
4, 1300118, 0.000000, 0.000000, 0.000000
5, 1300118, 0.000000, 0.000000, 0.000000
6, 1300118, 0.000000, 0.000000, 0.000000
7, 1300118, 0.000000, 0.000000, 0.000000
8, 1300118, 0.000000, 0.000000, 0.000000
9, 1300118, 13234.425781, 15381.663086, 180684.000000
10, 1300118, 9727.416016, 13203.564453, 171182.406250
11, 1300118, 8385.472656, 14646.774414, 137875.000000
12, 1300118, 0.000000, 0.000000, 0.000000
13, 1300118, 0.000000, 0.000000, 0.000000
14, 1300118, 0.000000, 0.000000, 0.000000
15, 1300118, 0.000000, 0.000000, 0.000000
16, 1300118, 0.000000, 0.000000, 0.000000
17, 1300118, 0.000000, 0.000000, 0.000000
18, 1300118, 0.000000, 0.000000, 0.000000
19, 1300118, 0.000000, 0.000000, 0.000000
20, 1300118, 0.000000, 0.000000, 0.000000
1, 1300250, 6147.757324, 9275.037109, 62000.000000
2, 1300250, 0.000000, 0.000000, 0.000000
3, 1300250, 19217.917969, 16527.873047, 415543.937500
4, 1300250, 5786.548828, 8768.382812, 138156.718750
5, 1300250, 13462.920898, 16061.227539, 219837.000000
6, 1300250, 1306.687622, 2876.239502, 26947.970703
7, 1300250, 3477.713379, 5620.262207, 87186.000000
8, 1300250, 2050.427734, 3965.394287, 36000.000000
9, 1300250, 0.000000, 0.000000, 0.000000
10, 1300250, 0.000000, 0.000000, 0.000000
11, 1300250, 0.000000, 0.000000, 0.000000
12, 1300250, 0.000000, 0.000000, 0.000000
13, 1300250, 0.000000, 0.000000, 0.000000
14, 1300250, 0.000000, 0.000000, 0.000000
15, 1300250, 0.000000, 0.000000, 0.000000
16, 1300250, 0.000000, 0.000000, 0.000000
17, 1300250, 0.000000, 0.000000, 0.000000
18, 1300250, 0.000000, 0.000000, 0.000000
19, 1300250, 292.488251, 889.132690, 7500.000000
20, 1300250, 15190.634766, 49276.371094, 575000.000000
1, 1300265, 1105.409790, 3918.474854, 62000.000000
2, 1300265, 0.000000, 0.000000, 0.000000
3, 1300265, 17229.306641, 16315.024414, 415543.937500
4, 1300265, 5113.469238, 8442.607422, 138156.718750
5, 1300265, 8548.313477, 13860.072266, 219837.000000
6, 1300265, 1507.984253, 2901.239502, 26947.970703
7, 1300265, 3728.830078, 5067.516113, 87186.000000
8, 1300265, 1687.400757, 3843.590088, 36000.000000
9, 1300265, 0.000000, 0.000000, 0.000000
10, 1300265, 0.000000, 0.000000, 0.000000
11, 1300265, 0.000000, 0.000000, 0.000000
12, 1300265, 0.000000, 0.000000, 0.000000
13, 1300265, 0.000000, 0.000000, 0.000000
14, 1300265, 0.000000, 0.000000, 0.000000
15, 1300265, 0.000000, 0.000000, 0.000000
16, 1300265, 0.000000, 0.000000, 0.000000
17, 1300265, 0.000000, 0.000000, 0.000000
18, 1300265, 0.000000, 0.000000, 0.000000
19, 1300265, 292.754333, 859.881104, 7500.000000
20, 1300265, 11899.184570, 48153.363281, 575000.000000
1, 1300287, 3328.477783, 6290.312012, 62000.000000
2, 1300287, 0.000000, 0.000000, 0.000000
3, 1300287, 0.000000, 0.000000, 0.000000
4, 1300287, 0.000000, 0.000000, 0.000000
5, 1300287, 0.000000, 0.000000, 0.000000
6, 1300287, 980.875732, 2535.887695, 26947.970703
7, 1300287, 2005.381836, 3522.822021, 87186.000000
8, 1300287, 1100.592529, 2890.053223, 36000.000000
9, 1300287, 11773.048828, 14303.875977, 180684.000000
10, 1300287, 11852.005859, 13865.247070, 171182.406250
11, 1300287, 7943.520508, 15769.471680, 137875.000000
12, 1300287, 0.000000, 0.000000, 0.000000
13, 1300287, 0.000000, 0.000000, 0.000000
14, 1300287, 0.000000, 0.000000, 0.000000
15, 1300287, 0.000000, 0.000000, 0.000000
16, 1300287, 0.000000, 0.000000, 0.000000
17, 1300287, 0.000000, 0.000000, 0.000000
18, 1300287, 0.000000, 0.000000, 0.000000
19, 1300287, 0.000000, 0.000000, 0.000000
20, 1300287, 0.000000, 0.000000, 0.000000
1, 1300291, 0.000000, 0.000000, 0.000000
2, 1300291, 3035.178467, 6718.437988, 66020.000000
3, 1300291, 0.000000, 0.000000, 0.000000
4, 1300291, 0.000000, 0.000000, 0.000000
5, 1300291, 0.000000, 0.000000, 0.000000
6, 1300291, 0.000000, 0.000000, 0.000000
7, 1300291, 0.000000, 0.000000, 0.000000
8, 1300291, 0.000000, 0.000000, 0.000000
9, 1300291, 0.000000, 0.000000, 0.000000
10, 1300291, 0.000000, 0.000000, 0.000000
11, 1300291, 0.000000, 0.000000, 0.000000
12, 1300291, 7727.952637, 14966.261719, 349701.968750
13, 1300291, 2712.168213, 4704.452148, 159591.421875
14, 1300291, 1616.774536, 7023.194824, 236585.000000
15, 1300291, 5680.671387, 16460.521484, 476871.031250
16, 1300291, 9037.490234, 16995.621094, 352756.000000
17, 1300291, 4637.761230, 9160.143555, 174428.609375
18, 1300291, 22993.212891, 30672.441406, 929730.000000
19, 1300291, 0.000000, 0.000000, 0.000000
20, 1300291, 0.000000, 0.000000, 0.000000
1, 1300312, 0.000000, 0.000000, 0.000000
2, 1300312, 4411.205566, 9077.733398, 66020.000000
3, 1300312, 0.000000, 0.000000, 0.000000
4, 1300312, 0.000000, 0.000000, 0.000000
5, 1300312, 0.000000, 0.000000, 0.000000
6, 1300312, 0.000000, 0.000000, 0.000000
7, 1300312, 0.000000, 0.000000, 0.000000
8, 1300312, 0.000000, 0.000000, 0.000000
9, 1300312, 0.000000, 0.000000, 0.000000
10, 1300312, 0.000000, 0.000000, 0.000000
11, 1300312, 0.000000, 0.000000, 0.000000
12, 1300312, 11317.809570, 15926.291992, 349701.968750
13, 1300312, 6782.252441, 8680.870117, 159591.421875
14, 1300312, 3252.137207, 7963.295898, 236585.000000
15, 1300312, 6109.421387, 13961.793945, 476871.031250
16, 1300312, 9223.128906, 16554.279297, 352756.000000
17, 1300312, 4057.261475, 9125.271484, 174428.609375
18, 1300312, 0.000000, 0.000000, 0.000000
19, 1300312, 0.000000, 0.000000, 0.000000
20, 1300312, 0.000000, 0.000000, 0.000000
1, 1300323, 5307.167969, 8568.591797, 62000.000000
2, 1300323, 0.000000, 0.000000, 0.000000
3, 1300323, 56.015915, 560.159119, 415543.937500
4, 1300323, 23.907753, 239.077545, 138156.718750
5, 1300323, 0.000000, 0.000000, 219837.000000
6, 1300323, 1723.838623, 3042.926270, 26947.970703
7, 1300323, 3656.555664, 5218.604004, 87186.000000
8, 1300323, 1770.455811, 3868.291504, 36000.000000
9, 1300323, 0.000000, 0.000000, 0.000000
10, 1300323, 0.000000, 0.000000, 0.000000
11, 1300323, 0.000000, 0.000000, 0.000000
12, 1300323, 0.000000, 0.000000, 0.000000
13, 1300323, 0.000000, 0.000000, 0.000000
14, 1300323, 0.000000, 0.000000, 0.000000
15, 1300323, 0.000000, 0.000000, 0.000000
16, 1300323, 0.000000, 0.000000, 0.000000
17, 1300323, 0.000000, 0.000000, 0.000000
18, 1300323, 0.000000, 0.000000, 0.000000
19, 1300323, 0.000000, 0.000000, 0.000000
20, 1300323, 0.000000, 0.000000, 0.000000
1, 1400006, 0.000000, 0.000000, 0.000000
2, 1400006, 0.000000, 0.000000, 0.000000
3, 1400006, 15520.084961, 12643.397461, 415543.937500
4, 1400006, 5675.604980, 9046.948242, 138156.718750
5, 1400006, 9591.597656, 14674.718750, 219837.000000
6, 1400006, 265.206421, 1153.530518, 26947.970703
7, 1400006, 696.255676, 1911.161865, 87186.000000
8, 1400006, 601.731140, 2201.749756, 36000.000000
9, 1400006, 0.000000, 0.000000, 0.000000
10, 1400006, 0.000000, 0.000000, 0.000000
11, 1400006, 0.000000, 0.000000, 0.000000
12, 1400006, 0.000000, 0.000000, 0.000000
13, 1400006, 0.000000, 0.000000, 0.000000
14, 1400006, 0.000000, 0.000000, 0.000000
15, 1400006, 0.000000, 0.000000, 0.000000
16, 1400006, 0.000000, 0.000000, 0.000000
17, 1400006, 0.000000, 0.000000, 0.000000
18, 1400006, 0.000000, 0.000000, 0.000000
19, 1400006, 195.958710, 654.378418, 7500.000000
20, 1400006, 12122.815430, 40690.640625, 575000.000000
1, 1400009, 5940.248535, 9316.399414, 62000.000000
2, 1400009, 1876.693115, 4883.225098, 66020.000000
3, 1400009, 18657.927734, 15681.963867, 415543.937500
4, 1400009, 5229.241699, 9042.180664, 138156.718750
5, 1400009, 8929.601562, 13602.514648, 219837.000000
6, 1400009, 1510.985107, 2977.579834, 26947.970703
7, 1400009, 3787.035400, 5371.876953, 87186.000000
8, 1400009, 2144.872314, 3975.342041, 36000.000000
9, 1400009, 11628.870117, 13510.211914, 180684.000000
10, 1400009, 12753.417969, 14721.465820, 171182.406250
11, 1400009, 10467.165039, 16288.510742, 137875.000000
12, 1400009, 6417.441406, 11639.634766, 349701.968750
13, 1400009, 3175.491211, 5475.121582, 159591.421875
14, 1400009, 3413.523193, 10883.014648, 236585.000000
15, 1400009, 4432.330078, 12505.563477, 476871.031250
16, 1400009, 4442.078613, 12259.330078, 352756.000000
17, 1400009, 2915.718994, 6335.951660, 174428.609375
18, 1400009, 27822.529297, 33904.664062, 929730.000000
19, 1400009, 294.253418, 843.400330, 7500.000000
20, 1400009, 13892.269531, 50250.804688, 575000.000000
1, 1400019, 3737.952148, 6922.612305, 62000.000000
2, 1400019, 4854.432617, 10562.783203, 66020.000000
3, 1400019, 17949.046875, 17132.824219, 415543.937500
4, 1400019, 6221.659180, 8808.416016, 138156.718750
5, 1400019, 11108.997070, 16418.583984, 219837.000000
6, 1400019, 1440.848389, 3113.177246, 26947.970703
7, 1400019, 4225.836426, 5391.169434, 87186.000000
8, 1400019, 2545.146973, 4636.966309, 36000.000000
9, 1400019, 14190.674805, 18712.890625, 180684.000000
10, 1400019, 14922.175781, 18083.025391, 171182.406250
11, 1400019, 11586.894531, 17992.396484, 137875.000000
12, 1400019, 11307.370117, 14392.853516, 349701.968750
13, 1400019, 7647.217285, 9458.568359, 159591.421875
14, 1400019, 4579.454590, 12181.816406, 236585.000000
15, 1400019, 8411.790039, 16285.845703, 476871.031250
16, 1400019, 9401.793945, 16510.666016, 352756.000000
17, 1400019, 4828.209473, 9171.099609, 174428.609375
18, 1400019, 0.000000, 0.000000, 0.000000
19, 1400019, 141.458588, 592.249023, 7500.000000
20, 1400019, 10712.583984, 39121.085938, 575000.000000
1, 1400040, 6261.399902, 11117.991211, 62000.000000
2, 1400040, 1074.951660, 3728.962891, 66020.000000
3, 1400040, 19834.662109, 16140.185547, 415543.937500
4, 1400040, 4676.877930, 8428.651367, 138156.718750
5, 1400040, 10717.351562, 14278.440430, 219837.000000
6, 1400040, 1555.746460, 3284.802734, 26947.970703
7, 1400040, 5555.791016, 7034.563477, 87186.000000
8, 1400040, 2731.711182, 4599.042480, 36000.000000
9, 1400040, 13545.677734, 15729.250977, 180684.000000
10, 1400040, 17227.091797, 18380.689453, 171182.406250
11, 1400040, 11154.388672, 19685.417969, 137875.000000
12, 1400040, 3168.247559, 8340.761719, 349701.968750
13, 1400040, 2279.435547, 4390.254395, 159591.421875
14, 1400040, 1731.574219, 8512.141602, 236585.000000
15, 1400040, 5942.486328, 15940.530273, 476871.031250
16, 1400040, 3543.128174, 9679.459961, 352756.000000
17, 1400040, 3736.048828, 7981.416016, 174428.609375
18, 1400040, 28670.296875, 32830.726562, 929730.000000
19, 1400040, 343.109375, 885.699524, 7500.000000
20, 1400040, 7827.698242, 42828.960938, 575000.000000
1, 1400054, 0.000000, 0.000000, 0.000000
2, 1400054, 0.000000, 0.000000, 0.000000
3, 1400054, 0.000000, 0.000000, 0.000000
4, 1400054, 0.000000, 0.000000, 0.000000
5, 1400054, 0.000000, 0.000000, 0.000000
6, 1400054, 0.000000, 0.000000, 0.000000
7, 1400054, 0.000000, 0.000000, 0.000000
8, 1400054, 0.000000, 0.000000, 0.000000
9, 1400054, 0.000000, 0.000000, 0.000000
10, 1400054, 0.000000, 0.000000, 0.000000
11, 1400054, 0.000000, 0.000000, 0.000000
12, 1400054, 0.000000, 0.000000, 0.000000
13, 1400054, 0.000000, 0.000000, 0.000000
14, 1400054, 0.000000, 0.000000, 0.000000
15, 1400054, 0.000000, 0.000000, 0.000000
16, 1400054, 0.000000, 0.000000, 0.000000
17, 1400054, 0.000000, 0.000000, 0.000000
18, 1400054, 5269.475098, 15892.004883, 929730.000000
19, 1400054, 0.000000, 0.000000, 0.000000
20, 1400054, 0.000000, 0.000000, 0.000000
1, 1400086, 1904.431763, 4628.190430, 62000.000000
2, 1400086, 0.000000, 0.000000, 0.000000
3, 1400086, 14508.321289, 14981.221680, 415543.937500
4, 1400086, 5258.178711, 8376.235352, 138156.718750
5, 1400086, 6383.366699, 11636.205078, 219837.000000
6, 1400086, 1381.540771, 3005.558594, 26947.970703
7, 1400086, 4516.088867, 5192.136719, 87186.000000
8, 1400086, 2409.573975, 4291.109375, 36000.000000
9, 1400086, 0.000000, 0.000000, 0.000000
10, 1400086, 0.000000, 0.000000, 0.000000
11, 1400086, 0.000000, 0.000000, 0.000000
12, 1400086, 0.000000, 0.000000, 0.000000
13, 1400086, 0.000000, 0.000000, 0.000000
14, 1400086, 0.000000, 0.000000, 0.000000
15, 1400086, 0.000000, 0.000000, 0.000000
16, 1400086, 0.000000, 0.000000, 0.000000
17, 1400086, 0.000000, 0.000000, 0.000000
18, 1400086, 0.000000, 0.000000, 0.000000
19, 1400086, 113.838341, 504.529572, 7500.000000
20, 1400086, 10272.911133, 38024.761719, 575000.000000
1, 1400098, 0.000000, 0.000000, 0.000000
2, 1400098, 3389.175049, 8148.559082, 66020.000000
3, 1400098, 0.000000, 0.000000, 0.000000
4, 1400098, 0.000000, 0.000000, 0.000000
5, 1400098, 0.000000, 0.000000, 0.000000
6, 1400098, 0.000000, 0.000000, 0.000000
7, 1400098, 0.000000, 0.000000, 0.000000
8, 1400098, 0.000000, 0.000000, 0.000000
9, 1400098, 0.000000, 0.000000, 0.000000
10, 1400098, 0.000000, 0.000000, 0.000000
11, 1400098, 0.000000, 0.000000, 0.000000
12, 1400098, 12869.772461, 18286.455078, 349701.968750
13, 1400098, 4960.395996, 6630.461914, 159591.421875
14, 1400098, 2048.214111, 9269.887695, 236585.000000
15, 1400098, 5367.038574, 13582.157227, 476871.031250
16, 1400098, 11116.724609, 18874.968750, 352756.000000
17, 1400098, 3723.173096, 7463.795898, 174428.609375
18, 1400098, 21124.550781, 29499.740234, 929730.000000
19, 1400098, 0.000000, 0.000000, 0.000000
20, 1400098, 0.000000, 0.000000, 0.000000
1, 1400133, 0.000000, 0.000000, 0.000000
2, 1400133, 0.000000, 0.000000, 0.000000
3, 1400133, 0.000000, 0.000000, 0.000000
4, 1400133, 0.000000, 0.000000, 0.000000
5, 1400133, 0.000000, 0.000000, 0.000000
6, 1400133, 0.000000, 0.000000, 0.000000
7, 1400133, 0.000000, 0.000000, 0.000000
8, 1400133, 0.000000, 0.000000, 0.000000
9, 1400133, 0.000000, 0.000000, 0.000000
10, 1400133, 0.000000, 0.000000, 0.000000
11, 1400133, 0.000000, 0.000000, 0.000000
12, 1400133, 0.000000, 0.000000, 0.000000
13, 1400133, 0.000000, 0.000000, 0.000000
14, 1400133, 0.000000, 0.000000, 0.000000
15, 1400133, 0.000000, 0.000000, 0.000000
16, 1400133, 0.000000, 0.000000, 0.000000
17, 1400133, 0.000000, 0.000000, 0.000000
18, 1400133, 648.440796, 2996.197510, 929730.000000
19, 1400133, 0.000000, 0.000000, 0.000000
20, 1400133, 0.000000, 0.000000, 0.000000
1, 1400184, 5030.663086, 7978.309082, 62000.000000
2, 1400184, 3744.802246, 8271.921875, 66020.000000
3, 1400184, 16427.748047, 14931.286133, 415543.937500
4, 1400184, 5757.979492, 10142.796875, 138156.718750
5, 1400184, 10723.838867, 16424.765625, 219837.000000
6, 1400184, 1972.615112, 3117.425049, 26947.970703
7, 1400184, 4155.071777, 5637.446289, 87186.000000
8, 1400184, 2717.554688, 4816.904297, 36000.000000
9, 1400184, 13559.415039, 16373.301758, 180684.000000
10, 1400184, 17789.533203, 18069.134766, 171182.406250
11, 1400184, 13115.424805, 19275.835938, 137875.000000
12, 1400184, 16914.878906, 17611.509766, 349701.968750
13, 1400184, 7501.843750, 9088.548828, 159591.421875
14, 1400184, 2836.521484, 9679.317383, 236585.000000
15, 1400184, 10895.642578, 18951.566406, 476871.031250
16, 1400184, 8163.595703, 19915.875000, 352756.000000
17, 1400184, 3337.604736, 7596.244629, 174428.609375
18, 1400184, 0.000000, 0.000000, 0.000000
19, 1400184, 144.032959, 578.571289, 7500.000000
20, 1400184, 5422.495117, 29273.890625, 575000.000000
1, 1400201, 0.000000, 0.000000, 0.000000
2, 1400201, 3086.406250, 6754.272949, 66020.000000
3, 1400201, 0.000000, 0.000000, 0.000000
4, 1400201, 0.000000, 0.000000, 0.000000
5, 1400201, 0.000000, 0.000000, 0.000000
6, 1400201, 0.000000, 0.000000, 0.000000
7, 1400201, 0.000000, 0.000000, 0.000000
8, 1400201, 0.000000, 0.000000, 0.000000
9, 1400201, 0.000000, 0.000000, 0.000000
10, 1400201, 0.000000, 0.000000, 0.000000
11, 1400201, 0.000000, 0.000000, 0.000000
12, 1400201, 15507.916016, 18550.302734, 349701.968750
13, 1400201, 5055.008301, 8466.272461, 159591.421875
14, 1400201, 2432.114014, 8981.744141, 236585.000000
15, 1400201, 7879.015625, 15940.365234, 476871.031250
16, 1400201, 7131.812012, 14382.784180, 352756.000000
17, 1400201, 4823.665039, 9766.018555, 174428.609375
