summary_id,  period_no, event_id, mean, standard_deviation, exposure_value, occ_year, occ_month, occ_day
18, 1107 ,700301, 26922.21, 37091.33, 929730.00, 1107, 1, 1
19, 1107 ,700301, 110.63, 491.90, 7500.00, 1107, 1, 1
20, 1107 ,700301, 6666.35, 34786.48, 575000.00, 1107, 1, 1
2, 1048 ,700303, 152.23, 1296.74, 66020.00, 1048, 1, 1
12, 1048 ,700303, 419.59, 2199.22, 349701.97, 1048, 1, 1
13, 1048 ,700303, 148.43, 576.10, 159591.42, 1048, 1, 1
14, 1048 ,700303, 82.60, 826.00, 236585.00, 1048, 1, 1
15, 1048 ,700303, 142.47, 1424.70, 476871.03, 1048, 1, 1
16, 1048 ,700303, 97.17, 971.66, 352756.00, 1048, 1, 1
17, 1048 ,700303, 75.49, 537.60, 174428.61, 1048, 1, 1
2, 9644 ,800012, 24.72, 247.19, 66020.00, 9644, 1, 1
12, 9644 ,800012, 481.77, 2333.01, 349701.97, 9644, 1, 1
13, 9644 ,800012, 229.39, 1040.64, 159591.42, 9644, 1, 1
14, 9644 ,800012, 54.83, 507.45, 236585.00, 9644, 1, 1
15, 9644 ,800012, 774.76, 4034.83, 476871.03, 9644, 1, 1
16, 9644 ,800012, 606.71, 3786.38, 352756.00, 9644, 1, 1
17, 9644 ,800012, 407.75, 2470.81, 174428.61, 9644, 1, 1
18, 9421 ,800019, 1400.46, 6488.39, 929730.00, 9421, 1, 1
2, 9113 ,800028, 0.98, 7.13, 66020.00, 9113, 1, 1
4, 9113 ,800028, 93.92, 681.19, 138156.72, 9113, 1, 1
12, 9113 ,800028, 72.97, 729.74, 349701.97, 9113, 1, 1
13, 9113 ,800028, 67.54, 476.36, 159591.42, 9113, 1, 1
16, 9113 ,800028, 328.84, 1843.05, 352756.00, 9113, 1, 1
17, 9113 ,800028, 199.02, 1007.01, 174428.61, 9113, 1, 1
18, 9113 ,800028, 241.94, 1900.43, 929730.00, 9113, 1, 1
1, 7520 ,800069, 57.22, 487.24, 62000.00, 7520, 1, 1
2, 5197 ,800140, 4121.10, 8394.97, 66020.00, 5197, 1, 1
12, 5197 ,800140, 12668.17, 16534.57, 349701.97, 5197, 1, 1
13, 5197 ,800140, 5097.68, 6871.49, 159591.42, 5197, 1, 1
14, 5197 ,800140, 2616.49, 8638.37, 236585.00, 5197, 1, 1
15, 5197 ,800140, 7413.99, 18993.92, 476871.03, 5197, 1, 1
16, 5197 ,800140, 11994.10, 20209.62, 352756.00, 5197, 1, 1
17, 5197 ,800140, 4265.10, 9050.41, 174428.61, 5197, 1, 1
18, 5197 ,800140, 19080.65, 32862.05, 929730.00, 5197, 1, 1
9, 4268 ,800167, 17128.49, 16207.42, 180684.00, 4268, 1, 1
10, 4268 ,800167, 13314.87, 17238.17, 171182.41, 4268, 1, 1
11, 4268 ,800167, 9805.28, 17879.40, 137875.00, 4268, 1, 1
2, 2700 ,800210, 4840.83, 8705.40, 66020.00, 2700, 1, 1
12, 2700 ,800210, 14395.55, 16222.33, 349701.97, 2700, 1, 1
13, 2700 ,800210, 5748.54, 7951.34, 159591.42, 2700, 1, 1
14, 2700 ,800210, 1542.82, 5816.21, 236585.00, 2700, 1, 1
15, 2700 ,800210, 6878.33, 15581.56, 476871.03, 2700, 1, 1
16, 2700 ,800210, 6825.64, 14267.18, 352756.00, 2700, 1, 1
17, 2700 ,800210, 5651.62, 9556.52, 174428.61, 2700, 1, 1
2, 1605 ,800258, 5246.08, 9033.29, 66020.00, 1605, 1, 1
12, 1605 ,800258, 15886.08, 17272.85, 349701.97, 1605, 1, 1
13, 1605 ,800258, 5285.21, 7484.83, 159591.42, 1605, 1, 1
14, 1605 ,800258, 1839.86, 6851.20, 236585.00, 1605, 1, 1
15, 1605 ,800258, 5737.73, 13506.94, 476871.03, 1605, 1, 1
16, 1605 ,800258, 8537.85, 17040.74, 352756.00, 1605, 1, 1
17, 1605 ,800258, 4584.31, 8328.47, 174428.61, 1605, 1, 1
2, 1135 ,800270, 237.99, 1749.27, 66020.00, 1135, 1, 1
3, 1135 ,800270, 15510.58, 14488.28, 415543.94, 1135, 1, 1
4, 1135 ,800270, 5936.94, 8633.79, 138156.72, 1135, 1, 1
5, 1135 ,800270, 7389.57, 12530.68, 219837.00, 1135, 1, 1
6, 1135 ,800270, 16.80, 167.97, 26947.97, 1135, 1, 1
7, 1135 ,800270, 221.13, 872.54, 87186.00, 1135, 1, 1
8, 1135 ,800270, 118.38, 642.49, 36000.00, 1135, 1, 1
12, 1135 ,800270, 1120.98, 3916.01, 349701.97, 1135, 1, 1
13, 1135 ,800270, 221.58, 995.33, 159591.42, 1135, 1, 1
15, 1135 ,800270, 218.46, 1563.78, 476871.03, 1135, 1, 1
16, 1135 ,800270, 698.90, 4121.18, 352756.00, 1135, 1, 1
17, 1135 ,800270, 327.72, 1950.17, 174428.61, 1135, 1, 1
18, 1135 ,800270, 12154.12, 25315.68, 929730.00, 1135, 1, 1
19, 1135 ,800270, 155.25, 603.56, 7500.00, 1135, 1, 1
20, 1135 ,800270, 11494.83, 48994.07, 575000.00, 1135, 1, 1
1, 919 ,800276, 1576.44, 4392.61, 62000.00, 919, 1, 1
2, 919 ,800276, 1409.06, 4665.03, 66020.00, 919, 1, 1
3, 919 ,800276, 16411.56, 14274.87, 415543.94, 919, 1, 1
4, 919 ,800276, 5720.29, 8925.50, 138156.72, 919, 1, 1
5, 919 ,800276, 8776.90, 14123.47, 219837.00, 919, 1, 1
6, 919 ,800276, 1432.44, 2968.91, 26947.97, 919, 1, 1
7, 919 ,800276, 2473.81, 3987.20, 87186.00, 919, 1, 1
8, 919 ,800276, 1846.21, 3753.48, 36000.00, 919, 1, 1
12, 919 ,800276, 2077.43, 5298.41, 349701.97, 919, 1, 1
13, 919 ,800276, 1729.20, 4157.89, 159591.42, 919, 1, 1
14, 919 ,800276, 140.01, 1291.11, 236585.00, 919, 1, 1
15, 919 ,800276, 1383.05, 7106.06, 476871.03, 919, 1, 1
16, 919 ,800276, 206.33, 1129.68, 352756.00, 919, 1, 1
17, 919 ,800276, 262.94, 1510.96, 174428.61, 919, 1, 1
18, 919 ,800276, 16363.24, 26798.39, 929730.00, 919, 1, 1
19, 919 ,800276, 356.26, 855.18, 7500.00, 919, 1, 1
20, 919 ,800276, 8796.54, 41246.51, 575000.00, 919, 1, 1
2, 9005 ,900022, 2375.00, 6829.13, 66020.00, 9005, 1, 1
12, 9005 ,900022, 14173.01, 18840.33, 349701.97, 9005, 1, 1
13, 9005 ,900022, 5848.40, 8298.55, 159591.42, 9005, 1, 1
14, 9005 ,900022, 2203.80, 10117.49, 236585.00, 9005, 1, 1
15, 9005 ,900022, 3864.85, 14287.64, 476871.03, 9005, 1, 1
16, 9005 ,900022, 10951.06, 17553.25, 352756.00, 9005, 1, 1
17, 9005 ,900022, 4880.42, 9564.07, 174428.61, 9005, 1, 1
18, 9005 ,900022, 21889.10, 28992.85, 929730.00, 9005, 1, 1
17, 6837 ,900082, 37.24, 372.45, 174428.61, 6837, 1, 1
18, 6837 ,900082, 2120.65, 7426.89, 929730.00, 6837, 1, 1
15, 5568 ,900124, 165.27, 1652.72, 476871.03, 5568, 1, 1
17, 5568 ,900124, 23.93, 239.31, 174428.61, 5568, 1, 1
18, 4407 ,900171, 3060.32, 10236.20, 929730.00, 4407, 1, 1
1, 3708 ,900203, 1758.92, 4706.63, 62000.00, 3708, 1, 1
3, 3708 ,900203, 17136.22, 13336.16, 415543.94, 3708, 1, 1
4, 3708 ,900203, 5376.68, 8026.62, 138156.72, 3708, 1, 1
5, 3708 ,900203, 7444.27, 12968.46, 219837.00, 3708, 1, 1
6, 3708 ,900203, 871.94, 2266.38, 26947.97, 3708, 1, 1
7, 3708 ,900203, 2031.09, 3619.39, 87186.00, 3708, 1, 1
8, 3708 ,900203, 1439.71, 3391.62, 36000.00, 3708, 1, 1
9, 3708 ,900203, 11047.19, 14257.06, 180684.00, 3708, 1, 1
10, 3708 ,900203, 12174.79, 13680.71, 171182.41, 3708, 1, 1
11, 3708 ,900203, 9045.51, 15848.38, 137875.00, 3708, 1, 1
19, 3708 ,900203, 208.37, 723.29, 7500.00, 3708, 1, 1
20, 3708 ,900203, 18947.66, 62241.51, 575000.00, 3708, 1, 1
1, 2944 ,900233, 4385.19, 6529.33, 62000.00, 2944, 1, 1
2, 2944 ,900233, 4220.64, 9447.26, 66020.00, 2944, 1, 1
3, 2944 ,900233, 17791.79, 18640.39, 415543.94, 2944, 1, 1
4, 2944 ,900233, 7458.71, 9783.17, 138156.72, 2944, 1, 1
5, 2944 ,900233, 7964.25, 14370.77, 219837.00, 2944, 1, 1
6, 2944 ,900233, 1325.37, 2837.39, 26947.97, 2944, 1, 1
7, 2944 ,900233, 3457.99, 4652.06, 87186.00, 2944, 1, 1
8, 2944 ,900233, 2062.63, 3793.36, 36000.00, 2944, 1, 1
9, 2944 ,900233, 11749.27, 14965.18, 180684.00, 2944, 1, 1
10, 2944 ,900233, 12822.15, 13204.86, 171182.41, 2944, 1, 1
11, 2944 ,900233, 11234.97, 17527.28, 137875.00, 2944, 1, 1
12, 2944 ,900233, 18136.67, 20753.56, 349701.97, 2944, 1, 1
13, 2944 ,900233, 6526.29, 9098.83, 159591.42, 2944, 1, 1
14, 2944 ,900233, 3274.15, 9559.31, 236585.00, 2944, 1, 1
15, 2944 ,900233, 11579.42, 19045.38, 476871.03, 2944, 1, 1
16, 2944 ,900233, 11362.58, 18423.81, 352756.00, 2944, 1, 1
17, 2944 ,900233, 5430.05, 9265.79, 174428.61, 2944, 1, 1
18, 2944 ,900233, 39991.91, 44763.51, 929730.00, 2944, 1, 1
19, 2944 ,900233, 266.36, 829.14, 7500.00, 2944, 1, 1
20, 2944 ,900233, 12905.41, 48489.24, 575000.00, 2944, 1, 1
2, 910 ,900307, 1335.26, 4284.69, 66020.00, 910, 1, 1
12, 910 ,900307, 7518.77, 12363.93, 349701.97, 910, 1, 1
13, 910 ,900307, 2500.95, 5698.65, 159591.42, 910, 1, 1
14, 910 ,900307, 1704.17, 7642.51, 236585.00, 910, 1, 1
15, 910 ,900307, 3670.42, 12764.85, 476871.03, 910, 1, 1
16, 910 ,900307, 4585.22, 12884.01, 352756.00, 910, 1, 1
17, 910 ,900307, 2807.36, 5800.01, 174428.61, 910, 1, 1
9, 698 ,900312, 10998.74, 13917.53, 180684.00, 698, 1, 1
10, 698 ,900312, 8172.36, 12472.45, 171182.41, 698, 1, 1
11, 698 ,900312, 6493.28, 12994.26, 137875.00, 698, 1, 1
1, 9344 ,1000022, 838.90, 3177.69, 62000.00, 9344, 1, 1
3, 9344 ,1000022, 4891.42, 8141.22, 415543.94, 9344, 1, 1
4, 9344 ,1000022, 1215.45, 3192.96, 138156.72, 9344, 1, 1
5, 9344 ,1000022, 2996.26, 7571.12, 219837.00, 9344, 1, 1
6, 9344 ,1000022, 210.48, 840.23, 26947.97, 9344, 1, 1
7, 9344 ,1000022, 616.32, 1331.77, 87186.00, 9344, 1, 1
8, 9344 ,1000022, 210.67, 731.50, 36000.00, 9344, 1, 1
9, 9344 ,1000022, 3954.54, 8294.58, 180684.00, 9344, 1, 1
10, 9344 ,1000022, 3409.12, 7130.58, 171182.41, 9344, 1, 1
11, 9344 ,1000022, 1301.26, 4642.98, 137875.00, 9344, 1, 1
19, 9344 ,1000022, 57.61, 330.79, 7500.00, 9344, 1, 1
20, 9344 ,1000022, 3354.61, 21169.81, 575000.00, 9344, 1, 1
1, 8311 ,1000050, 5123.39, 7844.23, 62000.00, 8311, 1, 1
2, 8311 ,1000050, 2722.18, 7014.07, 66020.00, 8311, 1, 1
3, 8311 ,1000050, 19216.20, 17048.27, 415543.94, 8311, 1, 1
4, 8311 ,1000050, 5469.96, 8810.74, 138156.72, 8311, 1, 1
5, 8311 ,1000050, 10536.85, 15656.71, 219837.00, 8311, 1, 1
6, 8311 ,1000050, 1850.89, 3482.82, 26947.97, 8311, 1, 1
7, 8311 ,1000050, 4400.30, 6108.41, 87186.00, 8311, 1, 1
8, 8311 ,1000050, 2199.66, 4181.10, 36000.00, 8311, 1, 1
12, 8311 ,1000050, 11193.27, 15108.03, 349701.97, 8311, 1, 1
13, 8311 ,1000050, 6238.35, 8296.53, 159591.42, 8311, 1, 1
14, 8311 ,1000050, 2193.31, 7406.88, 236585.00, 8311, 1, 1
15, 8311 ,1000050, 5057.55, 14169.98, 476871.03, 8311, 1, 1
16, 8311 ,1000050, 6444.41, 13752.01, 352756.00, 8311, 1, 1
17, 8311 ,1000050, 4431.62, 8466.03, 174428.61, 8311, 1, 1
18, 8311 ,1000050, 28056.42, 38370.44, 929730.00, 8311, 1, 1
19, 8311 ,1000050, 162.17, 652.95, 7500.00, 8311, 1, 1
20, 8311 ,1000050, 9313.84, 41900.38, 575000.00, 8311, 1, 1
2, 7867 ,1000068, 3130.72, 7188.42, 66020.00, 7867, 1, 1
3, 7867 ,1000068, 2586.98, 5147.58, 415543.94, 7867, 1, 1
4, 7867 ,1000068, 1123.09, 3010.80, 138156.72, 7867, 1, 1
5, 7867 ,1000068, 1383.47, 4599.57, 219837.00, 7867, 1, 1
12, 7867 ,1000068, 12726.52, 14307.39, 349701.97, 7867, 1, 1
13, 7867 ,1000068, 6145.93, 8154.46, 159591.42, 7867, 1, 1
14, 7867 ,1000068, 2981.52, 8283.21, 236585.00, 7867, 1, 1
15, 7867 ,1000068, 6893.52, 15848.43, 476871.03, 7867, 1, 1
16, 7867 ,1000068, 6031.00, 14210.37, 352756.00, 7867, 1, 1
17, 7867 ,1000068, 5000.44, 8893.00, 174428.61, 7867, 1, 1
18, 7867 ,1000068, 24514.40, 32892.58, 929730.00, 7867, 1, 1
19, 7867 ,1000068, 22.22, 172.61, 7500.00, 7867, 1, 1
20, 7867 ,1000068, 4295.79, 30284.00, 575000.00, 7867, 1, 1
2, 6481 ,1000112, 409.35, 2129.79, 66020.00, 6481, 1, 1
12, 6481 ,1000112, 258.02, 1889.73, 349701.97, 6481, 1, 1
13, 6481 ,1000112, 415.27, 1593.74, 159591.42, 6481, 1, 1
14, 6481 ,1000112, 67.18, 671.81, 236585.00, 6481, 1, 1
16, 6481 ,1000112, 203.13, 2031.34, 352756.00, 6481, 1, 1
2, 5505 ,1000146, 4034.15, 9260.70, 66020.00, 5505, 1, 1
12, 5505 ,1000146, 11487.80, 16309.65, 349701.97, 5505, 1, 1
13, 5505 ,1000146, 4617.23, 6495.63, 159591.42, 5505, 1, 1
14, 5505 ,1000146, 1482.94, 6534.95, 236585.00, 5505, 1, 1
15, 5505 ,1000146, 5077.47, 16049.77, 476871.03, 5505, 1, 1
16, 5505 ,1000146, 9695.34, 19070.75, 352756.00, 5505, 1, 1
17, 5505 ,1000146, 2402.03, 6609.40, 174428.61, 5505, 1, 1
18, 5505 ,1000146, 24113.91, 33912.38, 929730.00, 5505, 1, 1
2, 863 ,1000285, 5881.61, 10418.55, 66020.00, 863, 1, 1
12, 863 ,1000285, 9551.51, 13416.88, 349701.97, 863, 1, 1
13, 863 ,1000285, 5762.30, 8125.14, 159591.42, 863, 1, 1
14, 863 ,1000285, 1015.47, 4767.85, 236585.00, 863, 1, 1
15, 863 ,1000285, 4541.12, 14974.61, 476871.03, 863, 1, 1
16, 863 ,1000285, 6528.33, 14504.23, 352756.00, 863, 1, 1
17, 863 ,1000285, 3615.07, 7610.94, 174428.61, 863, 1, 1
2, 9128 ,1100033, 1796.75, 5738.64, 66020.00, 9128, 1, 1
12, 9128 ,1100033, 5726.65, 10253.71, 349701.97, 9128, 1, 1
13, 9128 ,1100033, 3113.09, 5742.57, 159591.42, 9128, 1, 1
14, 9128 ,1100033, 419.30, 2822.71, 236585.00, 9128, 1, 1
15, 9128 ,1100033, 6716.54, 16979.70, 476871.03, 9128, 1, 1
16, 9128 ,1100033, 6085.87, 15711.44, 352756.00, 9128, 1, 1
17, 9128 ,1100033, 2035.46, 4798.22, 174428.61, 9128, 1, 1
2, 8530 ,1100052, 2146.57, 6054.72, 66020.00, 8530, 1, 1
12, 8530 ,1100052, 8223.36, 13216.50, 349701.97, 8530, 1, 1
13, 8530 ,1100052, 5519.87, 7823.13, 159591.42, 8530, 1, 1
14, 8530 ,1100052, 2464.07, 9438.84, 236585.00, 8530, 1, 1
15, 8530 ,1100052, 6656.42, 16197.41, 476871.03, 8530, 1, 1
16, 8530 ,1100052, 8151.95, 16681.51, 352756.00, 8530, 1, 1
17, 8530 ,1100052, 4051.60, 7629.05, 174428.61, 8530, 1, 1
18, 8530 ,1100052, 19419.03, 30275.96, 929730.00, 8530, 1, 1
1, 6285 ,1100122, 945.58, 2628.98, 62000.00, 6285, 1, 1
3, 6285 ,1100122, 16617.48, 15499.77, 415543.94, 6285, 1, 1
4, 6285 ,1100122, 4859.23, 7759.36, 138156.72, 6285, 1, 1
5, 6285 ,1100122, 8230.25, 14404.34, 219837.00, 6285, 1, 1
6, 6285 ,1100122, 741.61, 2146.76, 26947.97, 6285, 1, 1
7, 6285 ,1100122, 2455.82, 3980.98, 87186.00, 6285, 1, 1
8, 6285 ,1100122, 1066.92, 2840.43, 36000.00, 6285, 1, 1
19, 6285 ,1100122, 255.14, 743.19, 7500.00, 6285, 1, 1
20, 6285 ,1100122, 11199.14, 32896.86, 575000.00, 6285, 1, 1
1, 3393 ,1100215, 5334.57, 8391.80, 62000.00, 3393, 1, 1
6, 3393 ,1100215, 1481.32, 3013.65, 26947.97, 3393, 1, 1
7, 3393 ,1100215, 2842.04, 4637.35, 87186.00, 3393, 1, 1
8, 3393 ,1100215, 2166.87, 3930.71, 36000.00, 3393, 1, 1
1, 8687 ,1200036, 1755.64, 4978.07, 62000.00, 8687, 1, 1
3, 8687 ,1200036, 17456.07, 15216.00, 415543.94, 8687, 1, 1
4, 8687 ,1200036, 4777.39, 8706.81, 138156.72, 8687, 1, 1
5, 8687 ,1200036, 9128.90, 14232.70, 219837.00, 8687, 1, 1
6, 8687 ,1200036, 2033.96, 3606.65, 26947.97, 8687, 1, 1
7, 8687 ,1200036, 2838.17, 4458.24, 87186.00, 8687, 1, 1
8, 8687 ,1200036, 2152.25, 4815.58, 36000.00, 8687, 1, 1
9, 8687 ,1200036, 194.03, 1504.58, 180684.00, 8687, 1, 1
10, 8687 ,1200036, 207.64, 1273.74, 171182.41, 8687, 1, 1
11, 8687 ,1200036, 244.50, 1488.31, 137875.00, 8687, 1, 1
19, 8687 ,1200036, 460.17, 1009.06, 7500.00, 8687, 1, 1
20, 8687 ,1200036, 8479.98, 41320.55, 575000.00, 8687, 1, 1
2, 7558 ,1200077, 1478.65, 4537.19, 66020.00, 7558, 1, 1
12, 7558 ,1200077, 5111.29, 9955.41, 349701.97, 7558, 1, 1
13, 7558 ,1200077, 1728.25, 4234.00, 159591.42, 7558, 1, 1
14, 7558 ,1200077, 1553.23, 6551.21, 236585.00, 7558, 1, 1
15, 7558 ,1200077, 4830.79, 14178.34, 476871.03, 7558, 1, 1
16, 7558 ,1200077, 5250.94, 12532.88, 352756.00, 7558, 1, 1
17, 7558 ,1200077, 2020.91, 5729.59, 174428.61, 7558, 1, 1
18, 7558 ,1200077, 24375.15, 33031.19, 929730.00, 7558, 1, 1
2, 6181 ,1200118, 5293.35, 9603.21, 66020.00, 6181, 1, 1
12, 6181 ,1200118, 14768.59, 19086.54, 349701.97, 6181, 1, 1
13, 6181 ,1200118, 5514.23, 7707.59, 159591.42, 6181, 1, 1
14, 6181 ,1200118, 4041.09, 11837.93, 236585.00, 6181, 1, 1
15, 6181 ,1200118, 7940.85, 15694.30, 476871.03, 6181, 1, 1
16, 6181 ,1200118, 10382.70, 18198.50, 352756.00, 6181, 1, 1
17, 6181 ,1200118, 4644.42, 8472.26, 174428.61, 6181, 1, 1
18, 6181 ,1200118, 27210.59, 35878.52, 929730.00, 6181, 1, 1
2, 4793 ,1200148, 2506.36, 6428.10, 66020.00, 4793, 1, 1
12, 4793 ,1200148, 7979.22, 12659.73, 349701.97, 4793, 1, 1
13, 4793 ,1200148, 4222.01, 6147.11, 159591.42, 4793, 1, 1
14, 4793 ,1200148, 2307.93, 9932.17, 236585.00, 4793, 1, 1
15, 4793 ,1200148, 5036.11, 16102.62, 476871.03, 4793, 1, 1
16, 4793 ,1200148, 8092.04, 16084.95, 352756.00, 4793, 1, 1
17, 4793 ,1200148, 3394.01, 7458.51, 174428.61, 4793, 1, 1
18, 4793 ,1200148, 19534.43, 27600.78, 929730.00, 4793, 1, 1
19, 4793 ,1200148, 58.55, 297.83, 7500.00, 4793, 1, 1
20, 4793 ,1200148, 3676.14, 20883.79, 575000.00, 4793, 1, 1
9, 3609 ,1200190, 3060.70, 7775.96, 180684.00, 3609, 1, 1
10, 3609 ,1200190, 2255.96, 6617.10, 171182.41, 3609, 1, 1
11, 3609 ,1200190, 2890.83, 9283.51, 137875.00, 3609, 1, 1
19, 3193 ,1200204, 69.38, 363.50, 7500.00, 3193, 1, 1
20, 3193 ,1200204, 3531.00, 23751.65, 575000.00, 3193, 1, 1
19, 2002 ,1200242, 8.15, 81.55, 7500.00, 2002, 1, 1
20, 2002 ,1200242, 177.47, 1774.71, 575000.00, 2002, 1, 1
2, 192 ,1200298, 762.81, 3671.11, 66020.00, 192, 1, 1
12, 192 ,1200298, 3771.27, 7709.46, 349701.97, 192, 1, 1
13, 192 ,1200298, 1942.73, 3988.78, 159591.42, 192, 1, 1
14, 192 ,1200298, 612.61, 5044.82, 236585.00, 192, 1, 1
15, 192 ,1200298, 4008.19, 10462.83, 476871.03, 192, 1, 1
16, 192 ,1200298, 1680.91, 7317.22, 352756.00, 192, 1, 1
17, 192 ,1200298, 1698.11, 4992.65, 174428.61, 192, 1, 1
9, 8225 ,1300050, 69.71, 697.05, 180684.00, 8225, 1, 1
10, 8225 ,1300050, 39.26, 392.55, 171182.41, 8225, 1, 1
11, 8225 ,1300050, 71.47, 714.69, 137875.00, 8225, 1, 1
2, 7518 ,1300074, 122.12, 1203.75, 66020.00, 7518, 1, 1
12, 7518 ,1300074, 569.87, 2602.58, 349701.97, 7518, 1, 1
13, 7518 ,1300074, 395.49, 1431.34, 159591.42, 7518, 1, 1
17, 7518 ,1300074, 27.52, 275.17, 174428.61, 7518, 1, 1
18, 7151 ,1300090, 9909.79, 19029.93, 929730.00, 7151, 1, 1
9, 6488 ,1300118, 13234.42, 15381.64, 180684.00, 6488, 1, 1
10, 6488 ,1300118, 9727.42, 13203.57, 171182.41, 6488, 1, 1
11, 6488 ,1300118, 8385.47, 14646.78, 137875.00, 6488, 1, 1
1, 2429 ,1300250, 6147.75, 9275.02, 62000.00, 2429, 1, 1
3, 2429 ,1300250, 19217.90, 16527.85, 415543.94, 2429, 1, 1
4, 2429 ,1300250, 5786.55, 8768.38, 138156.72, 2429, 1, 1
5, 2429 ,1300250, 13462.91, 16061.20, 219837.00, 2429, 1, 1
6, 2429 ,1300250, 1306.69, 2876.24, 26947.97, 2429, 1, 1
7, 2429 ,1300250, 3477.71, 5620.27, 87186.00, 2429, 1, 1
8, 2429 ,1300250, 2050.43, 3965.39, 36000.00, 2429, 1, 1
19, 2429 ,1300250, 292.49, 889.13, 7500.00, 2429, 1, 1
20, 2429 ,1300250, 15190.66, 49276.42, 575000.00, 2429, 1, 1
1, 2128 ,1300265, 1105.41, 3918.48, 62000.00, 2128, 1, 1
3, 2128 ,1300265, 17229.29, 16315.00, 415543.94, 2128, 1, 1
4, 2128 ,1300265, 5113.46, 8442.60, 138156.72, 2128, 1, 1
5, 2128 ,1300265, 8548.30, 13860.04, 219837.00, 2128, 1, 1
6, 2128 ,1300265, 1507.98, 2901.24, 26947.97, 2128, 1, 1
7, 2128 ,1300265, 3728.83, 5067.52, 87186.00, 2128, 1, 1
8, 2128 ,1300265, 1687.40, 3843.58, 36000.00, 2128, 1, 1
19, 2128 ,1300265, 292.75, 859.88, 7500.00, 2128, 1, 1
20, 2128 ,1300265, 11899.21, 48153.50, 575000.00, 2128, 1, 1
1, 1209 ,1300287, 3328.48, 6290.31, 62000.00, 1209, 1, 1
6, 1209 ,1300287, 980.88, 2535.89, 26947.97, 1209, 1, 1
7, 1209 ,1300287, 2005.38, 3522.82, 87186.00, 1209, 1, 1
8, 1209 ,1300287, 1100.59, 2890.05, 36000.00, 1209, 1, 1
9, 1209 ,1300287, 11773.05, 14303.88, 180684.00, 1209, 1, 1
10, 1209 ,1300287, 11852.01, 13865.24, 171182.41, 1209, 1, 1
11, 1209 ,1300287, 7943.52, 15769.47, 137875.00, 1209, 1, 1
2, 1126 ,1300291, 3035.18, 6718.44, 66020.00, 1126, 1, 1
12, 1126 ,1300291, 7727.94, 14966.24, 349701.97, 1126, 1, 1
13, 1126 ,1300291, 2712.17, 4704.45, 159591.42, 1126, 1, 1
14, 1126 ,1300291, 1616.77, 7023.20, 236585.00, 1126, 1, 1
15, 1126 ,1300291, 5680.66, 16460.49, 476871.03, 1126, 1, 1
16, 1126 ,1300291, 9037.49, 16995.60, 352756.00, 1126, 1, 1
17, 1126 ,1300291, 4637.66, 9159.74, 174428.61, 1126, 1, 1
18, 1126 ,1300291, 22993.21, 30672.43, 929730.00, 1126, 1, 1
2, 495 ,1300312, 4411.21, 9077.73, 66020.00, 495, 1, 1
12, 495 ,1300312, 11317.81, 15926.29, 349701.97, 495, 1, 1
13, 495 ,1300312, 6782.24, 8680.88, 159591.42, 495, 1, 1
14, 495 ,1300312, 3252.14, 7963.30, 236585.00, 495, 1, 1
15, 495 ,1300312, 6109.43, 13961.80, 476871.03, 495, 1, 1
16, 495 ,1300312, 9223.12, 16554.26, 352756.00, 495, 1, 1
17, 495 ,1300312, 4057.25, 9125.25, 174428.61, 495, 1, 1
1, 291 ,1300323, 5307.17, 8568.60, 62000.00, 291, 1, 1
3, 291 ,1300323, 56.02, 560.16, 415543.94, 291, 1, 1
4, 291 ,1300323, 23.91, 239.08, 138156.72, 291, 1, 1
6, 291 ,1300323, 1723.84, 3042.93, 26947.97, 291, 1, 1
7, 291 ,1300323, 3656.55, 5218.60, 87186.00, 291, 1, 1
8, 291 ,1300323, 1770.46, 3868.29, 36000.00, 291, 1, 1
3, 9872 ,1400006, 15520.09, 12643.40, 415543.94, 9872, 1, 1
4, 9872 ,1400006, 5675.61, 9046.95, 138156.72, 9872, 1, 1
5, 9872 ,1400006, 9591.60, 14674.72, 219837.00, 9872, 1, 1
6, 9872 ,1400006, 265.21, 1153.53, 26947.97, 9872, 1, 1
7, 9872 ,1400006, 696.26, 1911.16, 87186.00, 9872, 1, 1
8, 9872 ,1400006, 601.73, 2201.76, 36000.00, 9872, 1, 1
19, 9872 ,1400006, 195.96, 654.38, 7500.00, 9872, 1, 1
20, 9872 ,1400006, 12122.79, 40690.54, 575000.00, 9872, 1, 1
1, 9789 ,1400009, 5940.25, 9316.40, 62000.00, 9789, 1, 1
2, 9789 ,1400009, 1876.69, 4883.22, 66020.00, 9789, 1, 1
3, 9789 ,1400009, 18657.93, 15681.96, 415543.94, 9789, 1, 1
4, 9789 ,1400009, 5229.24, 9042.17, 138156.72, 9789, 1, 1
5, 9789 ,1400009, 8929.60, 13602.52, 219837.00, 9789, 1, 1
6, 9789 ,1400009, 1510.99, 2977.58, 26947.97, 9789, 1, 1
7, 9789 ,1400009, 3787.04, 5371.88, 87186.00, 9789, 1, 1
8, 9789 ,1400009, 2144.87, 3975.34, 36000.00, 9789, 1, 1
9, 9789 ,1400009, 11628.87, 13510.21, 180684.00, 9789, 1, 1
10, 9789 ,1400009, 12753.41, 14721.46, 171182.41, 9789, 1, 1
11, 9789 ,1400009, 10467.17, 16288.51, 137875.00, 9789, 1, 1
12, 9789 ,1400009, 6417.45, 11639.65, 349701.97, 9789, 1, 1
13, 9789 ,1400009, 3175.49, 5475.13, 159591.42, 9789, 1, 1
